_id,channelId,description.eng,description.original,dislikeCount,duration,encounter.dates,encounter.locationIDs,fileDetails,likeCount,newLocation,publishedAt,recordingDetails.date,recordingDetails.location,regionRestriction,relevant,tags.eng,tags.original,title.eng,title.original,uploadedAt,url,user_country,videoID,viewCount,wild
CneZZkdMdtE,,null,Humpback Whale Beached Dockweiler Beach Los Angeles July 2016,2,null,[],[],null,18,,2016-07-02T02:55:34.000Z,null,null,null,false,[],"[""dockweiler"",""beach"",""playa del rey"",""westchester"",""los angeles"",""beached"",""whale"",""humpback"",""washed"",""ashore"",""sand"",""rescue"",""animal"",""save"",""towed to sea"",""lifeguard"",""lafd"",""airport"",""lax"",""ocean"",""sea"",""whale watching"",""amazing"",""incredible"",""viral"",""animal rescue"",""adopting""]",null,Humpback Whale Beached Dockweiler Beach Los Angeles July 2016,null,https://youtu.be/CneZZkdMdtE,,CneZZkdMdtE,3508,0
nYE5cal30Y8,,null,"Drone video of a pod of large Humpback Whales gathered off the coast of Praia do Forte, Bahia, Brazil with a few shots of the local beaches and ocean.

Praia do Forte - Baleias e Praias com drone 4k. Filmado durante os últimos dois meses com tempo bom. As Baleias foram filmados com a ajuda do Enrico Marcovaldi e Adriano Paiva.

Produced by http://www.imoveisbrasilbahia.com.br",1,null,[],[],null,16,0,2016-08-24T19:10:23.000Z,null,null,null,true,[],"[""humpback whales"",""praia do forte"",""drone video"",""bahia"",""brazil coast"",""beaches"",""brazil""]",null,"[Drone] Humpback Whales &amp; Praia do Forte Coast, Bahia, Brazil",null,https://youtu.be/nYE5cal30Y8,,nYE5cal30Y8,2118,true
yuL1UZoJI_o,,null,"Boat tour amongst icebergs and humpback whales in Ilulissat icefjord - Greenland
August 2012.
Filmed using Panasonic GH2

© http://www.acapixus.dk

Sejltur mellem isbjerge og pukkelhvaler i Ilulissat isfjord - Jakobshavn - Grønland",0,null,[],[],null,7,0,2012-10-22T19:08:36.000Z,null,null,null,true,[],"[""whale"",""iceberg"",""humpbacks"",""Greenland"",""isbjerg"",""pukkelhval""]",null,Humpback whales in Ilulissat Icefjord,null,https://youtu.be/yuL1UZoJI_o,,yuL1UZoJI_o,2404,true
mfhQMoNZPgQ,,null,"My sister-in-law went whale watching with her family last week off Maui and caught this footage of a mother whale bumping the whale watching boat that they were on. They were watching the news and saw footage from another whale watcher. Thats my brother-in-law freaking out yelling  ""this is awesome"" when they noticed it was coming right towards them. It's a little longer footage and a little better view of the whale. also showing the whale exiting. The captain The lady that you can hear say. ""Here she comes"" Had shut the boat off a few seconds earlier. Nobody was hurt or in real danger.",5,null,[],[],null,74,0,2015-01-15T05:38:22.000Z,null,null,null,true,[],"[""whale bumps maui strikes awsome watching ultimate""]",null,humpback whale strikes boat in Maui. Different angle and video.,null,https://youtu.be/mfhQMoNZPgQ,,mfhQMoNZPgQ,9121,true
57U0NJread8,,null,"12/12/17

A record number of Humpback Whales was sighted off La Jolla, California filmed with a DJI Phantom 4 Professional.

To use this video in a commercial player or in broadcasts please email licensing@storyful.com",0,null,[],[],null,18,0,2017-12-13T06:34:59.000Z,null,null,null,true,[],"[""Drone"",""Whale"",""Humpback Whale"",""DJI"",""DJI Phantom 4 Professional"",""DJI Phantom 4 Pro"",""Ocean"",""California"",""La Jolla"",""San Diego""]",null,Amazing Drone Footage of Record Number of Humpback Whales off La Jolla Coast,null,https://youtu.be/57U0NJread8,,57U0NJread8,1678,true
cH5AZWONKEc,,null,"http://www.mauiinformationguide.com/whale-watch-tours.php Watch whales come right up to the boat while whale watching in Maui, Hawaii in February 2012.",1,null,[],[],null,23,0,2012-02-06T05:37:16.000Z,null,null,null,true,[],"[""Maui"",""Hawaii"",""Humpback Whales"",""whales"",""whale watching"",""whale watch"",""Maui whale watch"",""2012"",""Travel Whale Watching Wildlife""]",null,"Humpback Whales in Maui, Hawaii 2012",null,https://youtu.be/cH5AZWONKEc,,cH5AZWONKEc,14464,true
5GNTUVoNz_c,,null,here the incredible krill race.........,0,null,[],[],null,1,0,2008-05-09T14:44:14.000Z,null,null,null,true,[],"[""humpback"",""whale"",""alaska""]",null,Humpback Whale,null,https://youtu.be/5GNTUVoNz_c,,5GNTUVoNz_c,174,true
KJQW8-O9m_Q,UCKjU3KzdbJE1EFcHVqXC3_g,null,"A crew member on a whale tour managed to disentangle a humpback whale Monday afternoon off Nova Scotia's South Shore.

Welcome to The National, the flagship nightly newscast of CBC News

»»» Subscribe to The National to watch more videos here:   https://www.youtube.com/user/CBCTheNational?sub_confirmation=1

Voice Your Opinion & Connect With Us Online:

The National Updates on Facebook: https://www.facebook.com/thenational
The National Updates on Twitter: https://twitter.com/CBCTheNational
»»» »»» »»» »»» »»» 
The National is CBC Television's flagship news program. Airing six days a week, the show delivers news, feature documentaries  and analysis from some of Canada's leading journalists.",5,null,[],[],null,59,0,2019-07-24T02:54:04.000Z,null,null,null,true,[],"[""whale"",""trapped"",""fishing"",""gear"",""nets"",""buoy"",""distress"",""freed"",""tour boat"",""CBC"",""The National"",""Colleen Jones""]",null,Whale-watching tour disentangles humpback off Nova Scotia,null,https://youtu.be/KJQW8-O9m_Q,CA,KJQW8-O9m_Q,3310,true
vFQfOPFOKA4,,null,"Around twenty humpback whales were feeding in and around the Avila Beach and Cal Poly piers Monday, June 15, 2015.

More from The Tribune:
Subscribe: https://bit.ly/2HrSD3v
Twitter: https://twitter.com/SLOTribune
Facebook: https://www.facebook.com/SLOTribune/
Website: https://www.sanluisobispo.com/",1,null,[],[],null,12,0,2015-06-16T00:19:30.000Z,null,null,null,true,[],"[""San Luis Obispo County"",""California"",""news videos"",""The Tribune"",""SLO Tribune"",""newspaper"",""SLO"",""news"",""Central Coast"",""Humpback Whale (Organism Classification)"",""Avila Beach (City/Town/Village)"",""Whale (Animal)"",""Research Institute (School Category)"",""California Polytechnic State University (College/University)"",""Cetacea (Organism Classification)"",""whale"",""South County""]",null,Humpback whales feed in Avila Beach,null,https://youtu.be/vFQfOPFOKA4,,vFQfOPFOKA4,10679,true
In-YfEGIlpY,,null,"Today I set out west looking for Blue Whales, and to my surprise found a rather famous Humpback Whale! This whale's name is Snowflake, and I first filmed it when it was just a calf breaching beside his mom two years ago! This was this first whale I ever filmed jumping out of the water! A special whale, and a special moment I'll never forget.

Like, Subscribe, and Share for more whale content!",0,null,[],[],null,19,0,2019-04-08T02:02:35.000Z,null,null,null,true,[],"[""whale"",""humpback"",""humpback whale"",""boat"",""breach"",""san diego""]",null,Humpback Whale Goes People Watching!,null,https://youtu.be/In-YfEGIlpY,,In-YfEGIlpY,312,true
Er-jTYUAsXU,,null,"Humpback whales off of Long Island

Skimmeroutdoors.com",0,null,[],[],null,12,0,2016-05-23T00:46:09.000Z,null,null,null,true,[],"[""Humpback whales off of Long Island""]",null,Humpback whales off of Long Island,null,https://youtu.be/Er-jTYUAsXU,,Er-jTYUAsXU,1807,true
6aeHKGH_aXM,,null,Rescue teams will attempt to free a humpback whale in the Raritan Bay that is ensnared in fishing gear using similar tactics and equipment as used to free this whale in Hawaii. (courtesy NOAA),4,null,[],[],null,40,0,2018-07-03T20:44:02.000Z,null,null,null,true,[],"[""news"",""auth-cturpin-auth""]",null,Humpback Whale Disentanglement Rescue in Hawaii,null,https://youtu.be/6aeHKGH_aXM,,6aeHKGH_aXM,5593,true
NvIrPBuyaLk,,null,"Join us for the trip of a lifetime!
HumpbackSwims.com",0,null,[],[],null,5,0,2019-01-30T16:29:44.000Z,null,null,null,true,[],"[""whales"",""swimming with whales"",""swim with whales"",""humpback whales"",""humpback swims"",""vava'u"",""tonga""]",null,"Humpback Whale Swims in Vava&#39;u, Tonga - HumpbackSwims.com",null,https://youtu.be/NvIrPBuyaLk,,NvIrPBuyaLk,53881,true
PpG9UeSO2io,,null,...and we love them too!  These close encounters with humpback whales is what makes Hervey Bay so special and simply the best place to go whale watching.  The season in Hervey Bay runs from mid July to late October..,0,null,[],[],null,0,0,2018-09-04T04:47:00.000Z,null,null,null,true,[],"[""hervey bay"",""humpback whales"",""fraser coast"",""fraser island""]",null,Humpback whales love Whalesong Cruises Hervey Bay,null,https://youtu.be/PpG9UeSO2io,,PpG9UeSO2io,705,true
htRyqBnqZ98,,null,"Look at this! Absolutely stunning video from Norway shows humpback whales breaching the surface of the water and feasting on fish. Details: https://abc7.la/2F4DkN2

Don't forget to subscribe to our channel.

Follow us for more!

Facebook: http://abc7.la/2fAUSCp
Twitter: http://abc7.la/1fb5GjS
Instagram: https://abc7.la/2Kz2VMP",0,null,[],[],null,11,0,2018-11-06T23:03:42.000Z,null,null,null,true,[],"[""whales"",""norway"",""fish"",""nature""]",null,STUNNING VIDEO: Humpback whales put on stunning display while feeding | ABC7,null,https://youtu.be/htRyqBnqZ98,,htRyqBnqZ98,644,true
acU5dBF2nHo,,null,"At least 16 humpback whales harassed 11 killer whales after the killer whales killed a gray whale calf in Monterey Bay, CA. Although the calf died within a few minutes after we arrived, humpbacks  continued to harass the killer whales for over 6 hours:  could they have been trying to protect the dead calf? NEW RECORD: This  is the longest known interaction between feeding killer whales and mobbing humpbacks. The tightly grouped humpbacks made loud trumpeting sounds, rolled and slashed their pectoral flippers and flukes, and closely approached (and even chased) the killer whales. The humpbacks were still interacting with the killer whales when we left them near sunset. 

Filmed by killer whale researcher Alisa Schulman-Janiger (California Killer Whale Project) from the Point Sur Clipper (Monterey Bay Whale Watch) on 3 May 2012. With Captain Nancy Black (killer whale researcher) and deckhand/videographer Mike Merlo.

Link: Please see Candace Calloway Whiting's September 2015 Huffington Post story ""Humpback Whales Intervene in Killer Whale Attacks on a Baby Gray Whale, and Save Seals"", for photos and more details about humpback whales interfering with killer whales - both in this encounter and in a killer whale attack on a seal in Antarctica (documented by NOAA scientists Bob  Pitman and John Durban). Neuroscientist Dr. Lori Marino shares her opinions about these encounters; she is a renowned expert in the cognitive ability of whales and dolphins.
http://www.huffingtonpost.com/candace-calloway-whiting/humpback-whales-intervene_b_8093080.html",27,null,[],[],null,228,0,2015-09-21T04:08:01.000Z,null,null,null,true,[],[],null,"Killer Whales Prey On Gray Whale Calf, Humpbacks Interfere; Monterey Bay CA",null,https://youtu.be/acU5dBF2nHo,,acU5dBF2nHo,86321,true
izT4pOqZjdY,,null,"Sea Shepherd's Research Vessel, The RV Martin Sheen, has returned from Revillagigedo Archipelago and Cabo San Lucas where it was researching humpback whales in collaboration with MMAPE scientists.

Over 100  humpback whale individuals were spotted in 38 days of work!
This couldn't be possible without your support.

Contribute to our further scientific efforts at https://goo.gl/4u5F45

#OpTreasuredIslands #SeaShepherd",3,null,[],[],null,228,0,2019-05-03T13:00:17.000Z,null,null,null,true,[],"[""Sea Shepherd USA"",""Sea Shepherd Conservation Society"",""Sea Shepherd Conservation Society USA"",""SSCS"",""SSCS USA"",""Sea Shepherd""]",null,Sea Shepherd&#39;s Humpback Whale Research,null,https://youtu.be/izT4pOqZjdY,,izT4pOqZjdY,3089,true
Q5FBJzMg_-I,,null,"During our cruise to Alaska, I recorded this video of the Humpback Whales bubble net feeding in Juneau, Alaska.  This was awesome to see.",0,null,[],[],null,0,0,2018-08-05T14:58:42.000Z,null,null,null,true,[],"[""Humpback Whales"",""Bubble Net Feeding"",""Juneau"",""Alaska"",""Cruise"",""2018""]",null,"Humpback Whales bubble net feeding in Juneau, Alaska",null,https://youtu.be/Q5FBJzMg_-I,,Q5FBJzMg_-I,251,true
XN01oSt9Zsg,,null,"Swimming with Humpback Whales in Tonga? 🐋 🇹🇴 

Here's an easy step-by-step guide on how to get there, what to expect, what to bring and what it's like. I've included tips on booking your tour and making the most of your time and money while there. 

We were very fortunate to swim with several baby humpback whales and their moms in the calm warm waters of Polynesia.  We arrived in Nuku'alofa, the capital of Tonga and explored the islands of Tongatapu, Tau and Malinoa

Check out our blog for more info on this and other amazing adventures! 
www.tenacioustrekkers.com",0,null,[],[],null,7,0,2018-05-07T22:11:18.000Z,null,null,null,true,[],"[""tonga"",""whale"",""humpback"",""humpback whale"",""swim"",""dive"",""swimming"",""south pacific"",""polynesia"",""tongatapu"",""nukualofa"",""whale swim"",""travel"",""tongan"",""polynesian"",""reef"",""diving"",""swim with"",""whales"",""humpbacks"",""friends cafe"",""tau"",""malinoa"",""islands"",""island"",""whale swim tour"",""tour"",""guide"",""baby"",""vacation"",""must do"",""must see"",""things to do"",""snorkleing"",""snorkeling"",""tour guide"",""how to"",""kingdom of tonga"",""nuku'alofa""]",null,Humpback Whale Swim in Tonga,null,https://youtu.be/XN01oSt9Zsg,,XN01oSt9Zsg,293,true
